Portfolio_ID,Stock,Weight
274,CSCO,0.05068112844224633
274,PAYX,0.0435161060042659
274,PNR,0.056903786328062235
274,VZ,0.08199039739035013
274,NRG,0.01039578262394803
274,MAA,0.031010783632746217
275,ABBV,0.10745471780202165
275,CRM,3.459303382560989e-4
275,HAS,0.06559102739098663
275,GEV,0.0027431893508985277
275,LULU,0.08771523795148203
275,PNR,0.08428352530426704
275,MPWR,0.09781641168569793
275,CARR,0.08396071015282526
275,ED,0.0066527958845133154
275,CTAS,0.03150517252204521
275,AMCR,0.021213143301643346
275,ROP,0.030566485139715393
275,DIS,0.06328870737244284
275,OTIS,0.0404564166275676
275,PTC,0.022569025922064816
275,NRG,0.09051279153937754
275,SWKS,0.015928251280762744
275,MTB,0.07637509580755868
275,V,0.0030986148473307563
275,D,0.0679227497785426
276,IVZ,0.04759830303681982
276,CRM,0.08426390727588515
276,ZTS,0.09633847512741894
276,VLTO,0.03467290019250193
276,DIS,0.055579685664595535
276,WEC,0.05791964670335868
276,MPWR,0.02589735646656793
276,VZ,0.0993593076000057
276,LYB,0.013392912627195249
276,DVN,0.004406813597690601
276,CPAY,0.05936921056768131
276,ABBV,0.08749709761671505
276,CMI,0.061414793560494944
276,WYNN,0.04100090397052414
276,HAS,0.002094217005961737
276,MAR,0.05794140919741284
276,EIX,0.0781734397911103
276,MAA,0.0231065233593442
276,ROP,0.06184205743605026
276,ED,0.008131039202665677
277,IVZ,0.06200745028355492
277,V,0.008045667535551415
277,CSCO,0.012216001705581193
277,VLTO,0.03885659898234574
277,DOC,0.03935334514257616
277,ED,0.06160391378471022
277,CMI,0.08703480281957393
277,LYB,0.06835445480169737
277,PTC,0.04520826384691211
277,PNR,0.04955217928297851
277,ATO,0.0740703304330835
277,ROP,0.09380635111367297
277,WEC,0.07196074801216713
277,MPWR,0.01235685824182826
277,D,0.014557558238678915
277,CARR,0.016988400381286232
277,MTB,0.061547915592712533
277,ABBV,0.0763681567957071
277,LULU,0.06631517138462246
277,DIS,0.03979583162075931
278,VZ,0.24549874902334778
278,ATO,0.0646812674049237
278,ZTS,0.22024218338809762
278,ABBV,0.1792700605786807
278,OMC,0.2903077396049502
279,ROP,0.029882211395521805
279,MAA,0.04987724276277219
279,CPAY,0.026292635496961182
279,DOC,0.016057781941855975
279,CTAS,0.029137422139738967
279,SWKS,0.04957505945498832
279,WEC,0.05124431180656189
279,DIS,0.016088707896344638
279,EIX,0.008380910139025564
279,SW,0.014408909660668427
279,DTE,0.010026378039247441
279,PAYX,0.027707913342553306
279,META,0.01413982220532763
279,ABBV,0.026999705680707992
279,PNR,0.008310224323292273
279,IVZ,0.003716002642226626
279,ATO,0.04558110191134408
279,DVN,0.030079768238394738
279,GEV,0.0021087633635486483
279,CMI,0.03544747783659584
279,D,0.02769592962277804
279,FSLR,0.03670783989488338
279,MAR,0.038369606603367995
279,ACN,0.028708810056708906
279,OTIS,0.021743842552273136
279,ZTS,0.007370543061752621
279,NRG,0.025360337569591957
279,GOOGL,0.04355881180967612
279,ED,0.010979698734086435
279,VLTO,0.015683148907963223
279,WST,0.029047351107489783
279,MPWR,0.005259647195923233
279,CRM,0.018722976311962226
279,CSCO,0.010371299650815428
279,OMC,0.04615801562566529
279,AMCR,0.010492559952243092
279,HAS,0.007496788532506036
279,CARR,0.04019803153533081
279,VZ,0.029329590587196575
279,LHX,0.05168282041010818
280,NRG,0.35873041696150054
280,FSLR,0.2840423513097203
280,CSCO,0.15140771992219224
280,CARR,0.033949509067526425
280,LULU,0.17187000273906053
281,ATO,0.02885874799482323
281,EIX,0.08316152672377046
281,DIS,0.05065659330851459
281,MPWR,0.05450097488243867
281,DOC,0.09433623236999403
281,MAR,0.07696711111809926
281,MTB,0.009040060963182755
281,D,0.02314399413213674
281,META,0.009706571881239362
281,LYV,0.030686807274370426
281,MOH,0.04836271183014823
281,NRG,0.08772353744398576
281,AMCR,0.012900559362602197
281,CPAY,0.007871232569216683
281,ROP,0.054821792567727366
281,ZTS,0.06224252947110077
281,OTIS,0.11107151718651452
281,PAYX,0.08359396436524642
281,LYB,0.03805323008992003
281,MAA,0.032300304464968496
282,NRG,0.26561831487037574
282,HAS,0.13209520128767158
282,D,0.16756332468295754
282,WEC,0.1712289507119235
282,IVZ,0.26349420844707167
283,MTB,0.02256119806109946
283,GEV,0.0081382076249279
283,META,0.012025047299406493
283,MOH,0.05153737729813192
283,MAR,0.03518021410683927
283,MAA,0.026127763484337697
283,ROP,0.0018857452311329462
283,PAYX,0.0328382628171847
283,HAS,0.02734882222433214
283,CARR,0.006259187507928071
283,LYB,0.033496109583803974
283,PNR,0.011128687825444987
283,DVN,0.053011474090670446
283,DTE,0.049026950397001376
283,SWKS,0.04345926977884895
283,AMCR,0.004082526551802328
283,MPWR,0.0029865878636843508
283,VZ,0.0031252533325516786
283,SW,0.005186798751170946
283,CTAS,0.0377407591198406
283,NRG,0.02201421153089884
283,DOC,0.04901292216101886
283,CMI,0.034774948080385996
283,CPAY,0.009817036808165813
283,WEC,0.04342689807215466
283,OMC,0.03978525722527293
283,WST,0.04310577325752994
283,OTIS,0.023992539508693293
283,EIX,0.02248831460029755
283,VLTO,0.008848293905907984
283,GOOGL,0.052218669949704595
283,PTC,0.02602301107189265
283,WYNN,0.010198635996900511
283,CRM,0.00759201425882139
283,ATO,0.02773529017769483
283,REGN,0.017414831708733213
283,IVZ,0.023876972216816506
283,BR,0.04256766184950039
283,ACN,0.008483856753662977
283,V,0.01947661791580681
284,WST,0.015857954799397087
284,DOC,0.02360061808815941
284,GOOGL,0.025284741919117105
284,EIX,0.046470669762707105
284,IVZ,0.006984727267371426
284,CARR,0.031418363171883235
284,DTE,0.023804517916704744
284,ROP,0.016406427907911053
284,LHX,0.009488725415949287
284,ABBV,0.03572550816667954
284,MTB,0.008796881163971827
284,PAYX,0.0381343706978602
284,ATO,0.022306609723240077
284,D,0.024609527243018004
284,MPWR,0.029326426943396263
284,CMI,0.023475746816962004
284,WEC,0.02298187680425834
284,CTAS,0.04040876676146149
284,VLTO,0.0054200297260179695
284,BR,0.006420955068110457
284,OTIS,0.010708282502321543
284,CRM,0.023306421224031173
284,OMC,0.01377967075138456
284,VZ,0.04804097882460832
284,META,0.038923831220829735
284,V,0.048302078847912766
284,DVN,0.018235038031501668
284,MAA,0.03746105086322392
284,ZTS,0.028768588620329293
284,PNR,0.044266801756891086
284,LYB,0.014360954142326148
284,DIS,0.0038651374291626592
284,GEV,0.04175110088406674
284,FSLR,0.027223123560286087
284,REGN,0.0069885018647157715
284,CPAY,0.016994340115236473
284,LULU,0.040740048246247426
284,PTC,0.005727387508327691
284,LYV,0.02999664224883594
284,ED,0.04363657599358437
285,VZ,0.21404710481111108
285,MTB,0.07254902477475676
285,MPWR,0.2629465567283959
285,REGN,0.114111220803405
285,HAS,0.33634609288233125
286,VZ,0.04352014255087414
286,ABBV,0.03516162954339733
286,SWKS,0.016085615115922932
286,OTIS,0.05458711442032252
286,CARR,0.03454143498492446
286,DTE,0.03429869775080671
286,MAA,0.011089579152213114
286,LULU,0.030309639720140433
286,WST,0.026112578533923524
286,IVZ,0.008606306376056848
286,PTC,0.04960333549496777
286,D,0.02010791369437726
286,NRG,0.03421487776268039
286,FSLR,0.04530937008284869
286,PNR,0.019069284775878933
286,DIS,0.02158586978370883
286,OMC,8.126809098666196e-4
286,LHX,0.008772840235523847
286,HAS,0.03215190215677464
286,META,0.005948110913659656
286,GOOGL,0.054077999336662436
286,DOC,0.0022482946042610822
286,MOH,0.009821952747545118
286,MTB,0.009899470262044937
286,ROP,0.020630065200668124
286,REGN,0.00932090887072676
286,CSCO,0.04611359099981589
286,ZTS,0.02864092699940694
286,MPWR,0.05281023443116819
286,CMI,0.005302060891502426
286,MAR,0.012365270252889603
286,ATO,0.02688253756953311
286,WYNN,0.01656486169387407
286,LYV,0.00231377427414338
286,V,0.0021531424267549827
286,ED,0.017477435030273204
286,GEV,0.03253297453391091
286,LYB,0.026483674360000955
286,EIX,0.05050928151505483
286,BR,0.04196262004089442
287,BR,0.11978003548679106
287,ED,0.3732005000675573
287,PAYX,0.14546064885314317
287,HAS,0.3228427819247635
287,MOH,0.03871603366774499
288,SWKS,0.007366935886317705
288,WST,0.03444952817194809
288,CSCO,0.03628881656183976
288,ZTS,0.02583415088251954
288,LHX,7.889346798020725e-4
288,OMC,0.029851030979910043
288,NRG,2.0577235959561919e-4
288,MAA,0.041766076867679976
288,LULU,0.0011727486661550293
288,META,0.039938313725523
288,MAR,0.04416166104248989
288,D,0.007330064001079033
288,ABBV,0.011386847637380171
288,CPAY,0.04363292181858958
288,FSLR,0.004787933368273647
288,MPWR,0.04644164396839997
288,GEV,0.03171265209464119
288,CRM,0.03442464894175616
288,PAYX,0.04261645812822649
288,AMCR,1.9768101454242855e-4
288,VLTO,0.031417388773403894
288,BR,0.04588412984812881
288,PTC,0.048431932769071886
288,ED,0.003470037019631516
288,DTE,0.023165232381957446
288,VZ,0.04686495578666104
288,V,0.0019032231874112297
288,HAS,0.023011203659846286
288,PNR,0.019830151587762107
288,IVZ,0.010186612587803885
288,LYV,0.027656663276291828
288,DIS,0.00246720234360213
288,CARR,0.04544675030146808
288,ATO,0.04110340079766551
288,CTAS,0.04390644208952953
288,MTB,0.017910266055392088
288,EIX,4.877675699405058e-4
288,SW,0.021639510285105377
288,GOOGL,0.03356000164442994
288,DVN,0.027302307238227505
289,HAS,0.007854477292750343
289,DVN,0.020501769167679224
289,SWKS,0.03932460129711889
289,OMC,0.02815866921254724
289,WST,0.026010156375967357
289,MOH,0.01603097924661946
289,FSLR,0.027215316457447913
289,MAR,0.016197539701047342
289,CARR,0.050405315817972515
289,V,0.032188552848997506
289,LHX,2.1479715787155355e-4
289,PNR,0.02949640997202203
289,IVZ,0.01221962552431376
289,LYV,7.151195053323501e-4
289,GEV,0.043891448771854163
289,D,0.011100134678675268
289,LYB,0.015204245459710797
289,MPWR,0.020182440604029937
289,NRG,0.04521772428726062
289,EIX,0.038225101994025255
289,BR,0.0389414722639781
289,CPAY,0.038673912015187814
289,ACN,0.05098115686768796
289,LULU,0.01879049783075739
289,ROP,0.018380310622137068
289,ABBV,0.011504108703402731
289,ZTS,0.031073860199200724
289,GOOGL,0.018327099333298024
289,OTIS,4.188856404304472e-5
289,WYNN,0.02528959342157614
289,CSCO,0.035552388953926074
289,PTC,0.022002932598721582
289,DTE,0.011596589929712398
289,VLTO,0.024160513555719697
289,DIS,0.045260443070614303
289,CTAS,0.024152181684452333
289,ED,0.0019226776078588026
289,META,5.873079988357945e-4
289,VZ,0.05127292541930869
289,CRM,0.0511337139863378
290,ED,0.08023578048770649
290,NRG,0.00840490996929243
290,PTC,0.016498343017367564
290,LYV,0.03809320742192912
290,WST,0.08592534761047865
290,REGN,0.018470272199662286
290,ABBV,0.03996249213853357
290,WEC,0.058782140230281416
290,MAA,0.09400536708476542
290,GEV,0.09510066269863697
290,IVZ,0.02128201764269122
290,HAS,0.08950149204911212
290,CPAY,0.007118336043978792
290,PNR,0.024556874527828933
290,OMC,0.032874673888340554
290,D,0.08756715880498954
290,MAR,0.002464760941872753
290,ACN,0.07951454661623396
290,MTB,0.049226230515813554
290,GOOGL,0.07041538611048467
291,DIS,0.21262271538683106
291,FSLR,0.06841119139521347
291,OMC,0.26679118226072085
291,LULU,0.15047825843552648
291,ATO,0.30169665252170813
292,WEC,0.24549236222333254
292,ZTS,0.13797512892226885
292,LYB,0.023491706334618306
292,ABBV,0.25496572917519017
292,IVZ,0.33807507334459014
293,LULU,0.0195336614567231
293,BR,0.1163651958200059
293,ZTS,0.08989153571320244
293,MPWR,0.3754509883271295
293,MAA,0.3987586186829391
294,WEC,0.1099441584016346
294,HAS,0.0861986248720999
294,ZTS,0.3367926379870506
294,AMCR,0.023600801763199997
294,CMI,0.4434637769760149
295,DVN,0.13415549784628522
295,CMI,0.32111331041512936
295,MPWR,0.1451363822374285
295,NRG,0.37144752752652954
295,D,0.028147281974627417
296,DIS,0.0914296932436333
296,LYV,0.2757500268121024
296,CSCO,0.13005226795728395
296,EIX,0.1897202170279523
296,IVZ,0.313047794959028
297,PNR,0.09239838417486645
297,AMCR,0.021951973616436336
297,WST,0.03491958569304295
297,WYNN,0.06192648296807185
297,REGN,0.06858371542514062
297,PAYX,0.06176739051883438
297,CMI,0.0032050168546028557
297,CTAS,0.07007439963634385
297,META,0.0832666198912875
297,ACN,0.026406887474391585
297,WEC,0.12081711357437877
297,HAS,0.02270181492340911
297,OTIS,0.06852238856717936
297,DTE,0.03317538345557314
297,ED,0.044952181491796354
297,LYB,0.0015136903179984427
297,ATO,0.015447548517400926
297,DIS,0.11085583080219806
297,ABBV,0.0354157695638599
297,CSCO,0.022097822533187546
298,VLTO,0.006594747826663048
298,EIX,0.04402496875536147
298,AMCR,0.030654154456374604
298,BR,0.03571496810123443
298,LULU,0.003341092265709424
298,MPWR,0.024311545861952246
298,WYNN,0.03166643853797885
298,PNR,0.019588363313361733
298,ROP,0.014135596991491022
298,CPAY,0.01929750520709399
298,MAR,0.042607436169354876
298,D,0.02376610673535872
298,PAYX,0.009260921465741078
298,ATO,0.011368935841438327
298,CRM,0.0018598362597588827
298,GEV,0.045150250534375595
298,MTB,0.0401875476286762
298,DTE,0.03589879674274329
298,OMC,0.006371869404409871
298,LYB,0.038131274257252844
298,DOC,0.03530003114028089
298,LHX,0.028958091442270024
298,SW,0.008740463085312742
298,OTIS,0.02967038973825581
298,ZTS,0.022924839910275493
298,V,0.028095670149747586
298,VZ,0.014198058324601835
298,CSCO,0.04529148172537194
298,HAS,0.026354975945330768
298,FSLR,0.017775977114506906
298,ACN,0.04362011321974079
298,NRG,0.007074618233919852
298,LYV,0.025152658142885063
298,PTC,0.03719267916620187
298,ABBV,0.03706776153043624
298,META,0.04039075750188646
298,CTAS,0.021769745655842727
298,MAA,0.004679005629810219
298,SWKS,7.931209358452621e-4
298,IVZ,0.041017205051147025
299,MPWR,0.14105057058741483
299,DVN,0.1145833954725432
299,CTAS,0.00419096375475256
299,GEV,0.0173387088093696
299,MAA,0.10179487891768238
299,PTC,0.01408077585745699
299,DTE,0.03900621807609936
299,SW,0.02459244912700451
299,DOC,0.004603523805578678
299,FSLR,0.0483709116307187
299,AMCR,0.033204891667107515
299,IVZ,0.03214509577615311
299,PAYX,0.020809391175961676
299,CRM,0.09286693656850815
299,META,0.024966441124764413
299,REGN,0.006993303884054445
299,EIX,0.026647406167370873
299,ABBV,0.1389652444746154
299,VZ,0.02089621443613551
299,ACN,0.0928926786867081
300,CPAY,0.0027959459794560907
300,OTIS,0.004849472796833882
300,META,0.0022880734142471538
300,DOC,0.04854474557154014
300,V,0.00865546643387823
300,WST,0.05085164175487506
300,PTC,0.041656349500296196
300,MAR,0.03202174614394074
300,GOOGL,0.01932083254924058
300,LYB,0.008687260127980271
300,EIX,0.049246047298544066
300,ACN,0.019512899148922094
300,NRG,0.035490390542796436
300,AMCR,0.03085569531050616
300,LHX,0.05458362377063421
300,ATO,0.03790243047266144
300,DTE,0.006327466600056085
300,CRM,0.045213383453850696
300,CARR,0.0032993689200783026
300,DVN,0.004944266344282595
300,MTB,0.04167313482005918
300,REGN,0.007305536617527553
300,BR,0.018610438476342542
300,IVZ,0.005219339294985015
300,LULU,0.006730000497050296
300,ROP,0.007370714649513552
300,DIS,0.0032545026854144347
300,MAA,0.022920614666143892
300,CTAS,0.011510035640653456
300,SW,0.039441637968385436
300,PAYX,0.026497086984082634
300,OMC,0.052982572646260245
300,D,0.04457079705660335
300,MOH,0.012218293819715864
300,MPWR,0.03885367411500951
300,PNR,0.04962981872791988
300,GEV,0.02600095015390588
300,VLTO,0.025939159617470415
300,VZ,0.029295233870098254
300,FSLR,0.022929351558238182
301,GEV,0.07516090191452364
301,CRM,0.07412795310756103
301,LYB,0.003725338179409071
301,DVN,0.07153285050958422
301,MAA,0.0912934436824239
301,META,0.007403374363252792
301,CSCO,0.034205694618077494
301,IVZ,0.08961342437768766
301,OMC,0.04876434973358842
301,ACN,0.06359732792487567
301,EIX,0.08378026180271751
301,HAS,0.03487764965815615
301,NRG,0.0797589907474008
301,V,0.07375698753728013
301,BR,0.013856776799689429
301,OTIS,0.0054302385716913145
301,PNR,0.020696891858754216
301,REGN,0.014941077774830624
301,VZ,0.0748760653769378
301,VLTO,0.03860040146155816
302,DVN,0.003556210094492476
302,LYB,0.05194037106649714
302,BR,0.08620851840636444
302,MAR,0.014031433271768624
302,REGN,0.07126807427196659
302,META,0.011416938204574548
302,DIS,0.046567844216529514
302,VZ,0.08659629250814503
302,PTC,0.023263465002489866
302,HAS,0.06407959054860263
302,OTIS,0.08419795688264281
302,D,0.055140194632239896
302,SW,0.0706037382162695
302,OMC,0.030499829406171734
302,CRM,0.07411442659106142
302,PNR,0.07651108464214011
302,ACN,0.03604172574419437
302,ATO,0.10458788625124602
302,PAYX,0.009266083918312022
302,GOOGL,1.0833612429125657e-4
303,MAR,0.03873853905852097
303,GEV,0.03221647611011269
303,D,0.05856908005763909
303,AMCR,0.0835094184323094
303,VZ,0.08660936877544906
303,CARR,0.08648797488933585
303,SW,0.026761643175047506
303,OMC,0.07353779188769943
303,BR,0.039175620560358566
303,MOH,0.009367854156224837
303,CRM,0.0017973014490142213
303,MAA,0.041429924465396645
303,ACN,0.024142370429065807
303,HAS,0.02797695082708365
303,SWKS,0.005745760230240769
303,PNR,0.09048493889468844
303,ROP,0.06955009101083359
303,WST,0.049982021634934155
303,FSLR,0.07304222034841328
303,DOC,0.08087465360763205
304,PTC,0.038648616903411995
304,EIX,0.03575418719012549
304,MPWR,0.003132850612070605
304,OTIS,0.039644390485189716
304,WEC,0.04215705631160224
304,DTE,0.03535566899994881
304,PNR,0.014576555012206132
304,LYV,0.041949986481522386
304,ATO,0.028948229560698528
304,LHX,0.03839697787551926
304,MOH,0.04271316040545912
304,OMC,0.02987373703025807
304,IVZ,0.01725959717832904
304,ZTS,0.014197921760451697
304,VZ,0.023738192524275645
304,NRG,0.029236208935538733
304,ROP,4.7840613232558247e-4
304,D,0.013848231035864444
304,ACN,0.017980111868288986
304,HAS,0.018886915226262763
304,META,0.03299416434441706
304,SW,0.042492083440225294
304,LULU,0.03191142968381287
304,CTAS,0.005397696304272568
304,CPAY,0.011082777705301448
304,ED,0.019820834368407675
304,LYB,0.005673701654982123
304,BR,0.01039978986071425
304,MAA,0.02132736964692253
304,MTB,0.009434153740249517
304,GOOGL,0.042963796155910006
304,WYNN,0.013400086361753643
304,SWKS,0.029095691934301927
304,CARR,0.017566933552669056
304,VLTO,0.009388901290023696
304,FSLR,0.027757020993533582
304,ABBV,0.040047738637246866
304,DVN,0.027038738432081336
304,CRM,0.036876659520320765
304,MAR,0.038553430843504544
305,META,0.005524673126608261
305,CMI,0.026763290096417338
305,V,0.022670148954917316
305,OMC,0.05919292893871357
305,ACN,0.01932735899886676
305,LHX,0.052580282930024404
305,VZ,0.09835830393585537
305,DOC,0.09154799146983647
305,DIS,0.08680207719621975
305,WST,0.03128917220520008
305,ROP,0.030057748359380267
305,GOOGL,0.009363548139732098
305,NRG,0.024932337858087572
305,SWKS,0.07759070472629814
305,ZTS,0.004629875118747766
305,LYB,0.08443884387299708
305,LULU,0.07264321643589092
305,REGN,0.10903349130667783
305,GEV,0.018392382385011015
305,EIX,0.07486162394451797
306,ED,0.08372195577543831
306,NRG,0.1135152279379257
306,OMC,0.0033712205610960796
306,MAR,0.015184577881125098
306,DIS,0.011653246618013029
306,BR,0.059056332937370004
306,VLTO,0.024661258926549166
306,V,0.04971985502885111
306,ZTS,0.0711975582191574
306,MTB,0.007889254739161983
306,PTC,0.058912883785337114
306,GEV,0.08399101537781913
306,WYNN,0.08631313594279451
306,CSCO,0.014543543989811376
306,PAYX,0.04387243239977876
306,ATO,0.08533282951755423
306,IVZ,0.04236964175609163
306,ACN,0.026456084612255574
306,CMI,0.08220868944997942
306,MOH,0.036029254543890374
307,ACN,0.02556170280914896
307,GEV,0.011171617310678207
307,DIS,0.014759290126810922
307,MPWR,0.014702067923703132
307,ROP,0.002266621257757665
307,ZTS,0.008572736660474154
307,LYV,0.0076910439676094134
307,GOOGL,0.0403151462398526
307,IVZ,0.015439171082999015
307,DVN,0.037902169595147805
307,LHX,0.01616673571747757
307,PNR,0.03332641940782522
307,MOH,0.005674225546046639
307,OMC,0.027753964781924365
307,CMI,0.03219199695462157
307,MAR,0.03067621397317366
307,ED,0.015256803574657755
307,CPAY,0.018069494702853656
307,META,0.007001803603056257
307,PAYX,0.047354564643239394
307,PTC,0.03793026840782875
307,OTIS,0.025884193314170727
307,ATO,0.030100708255589043
307,SW,0.03517135675490587
307,CARR,0.03828250982358607
307,VLTO,0.03654101149241854
307,WEC,0.03388671509949259
307,AMCR,0.037862745114835984
307,DOC,0.029580708975280243
307,LYB,0.04335681994980289
307,MTB,0.009093479299682941
307,WYNN,0.01895845084748357
307,EIX,0.016489037324715745
307,FSLR,0.0014620909588524873
307,ABBV,0.04740472621795121
307,REGN,0.04723674516525413
307,CTAS,0.022663298732342626
307,SWKS,0.017625702443348736
307,CSCO,0.03956784631001861
307,D,0.019047795633381274
308,SWKS,0.0312100844056077
308,ABBV,0.03347077975691789
308,ACN,0.012016454277176057
308,CTAS,0.04328875052574965
308,ZTS,0.021725221038981134
308,IVZ,0.042703165607782693
308,DOC,0.0037582876241759916
308,OMC,0.0772255522426951
308,WEC,0.08640964857406422
308,GOOGL,0.028663961660750203
308,LYB,0.02914894587888275
308,ATO,0.01570235575908219
308,LULU,0.026262251594027536
308,WST,0.08571331687967305
308,AMCR,0.07224548429736198
308,REGN,0.08590703869606706
308,DIS,0.07795438795672863
308,HAS,0.06685861974683542
308,MAR,0.07158830533872786
308,CSCO,0.08814738813871288
309,ROP,0.12058537247706767
309,VLTO,0.2753998928529875
309,OTIS,0.23596831116145311
309,MTB,0.2491042156105492
309,CSCO,0.11894220789794253
310,DVN,0.027171622785794068
310,REGN,0.037810046228962224
310,CSCO,0.04084599977561892
310,CTAS,0.014658630740853518
310,CPAY,0.03670383109714482
310,GOOGL,0.00735346913028297
310,IVZ,0.012902250448375022
310,LHX,0.01349486329846137
310,ACN,0.029571847398330034
310,MPWR,0.043232165153565205
310,NRG,0.04066987595103873
310,SW,0.016727137909319043
310,CRM,0.024282064384759
310,LYV,0.02532529942190063
310,VLTO,0.015382746019055435
310,PAYX,0.04003818378109163
310,OTIS,0.006236945132949303
310,EIX,0.0014030084781924822
310,LYB,0.03623473118632608
310,WST,0.02751371851006126
310,MOH,0.038790029097096376
310,MTB,0.020040288234341747
310,ZTS,0.01904688187036272
310,DIS,0.01429630913542851
310,CMI,0.02906540087929033
310,WEC,0.032112036411840315
310,LULU,0.03225011702872231
310,VZ,0.008386914731283413
310,GEV,0.006929363786980931
310,MAA,0.04222817381600442
310,PTC,0.04109712676550347
310,MAR,0.04136029653861021
310,META,0.00324480384413382
310,SWKS,0.043294161746913064
310,BR,0.02903432795347349
310,ATO,0.006588794851229242
310,DTE,0.03108929194176623
310,OMC,0.0123450200619265
310,FSLR,0.02912269468631118
310,WYNN,0.022119529786700003
311,V,0.1850147406330698
311,CTAS,0.40844025788784905
311,FSLR,0.003920854165208558
311,PTC,0.13423491648244873
311,D,0.26838923083142385
312,MPWR,0.21798380055388672
312,REGN,0.19559390056037143
312,LYB,0.20742203176436946
312,DVN,0.1395957798271088
312,LYV,0.23940448729426356
313,ZTS,0.025233281176588917
313,WYNN,0.058480857052052124
313,AMCR,0.041081972232092395
313,MTB,0.049614948908207106
313,DIS,0.012907730180742418
313,CRM,0.07912537947942416
313,ABBV,0.04700525102348195
313,DTE,0.08147053055315706
313,GOOGL,0.05066115448720064
313,CPAY,0.01852043656535772
313,VLTO,0.08722183415786515
313,ROP,0.07260556609574324
313,DOC,0.07916087717848794
313,SWKS,0.023268632505221046
313,WEC,0.032110817039840645
313,NRG,0.08043831222281514
313,CMI,0.053535144925540845
313,CARR,0.07196457786612152
313,META,0.006682313972614289
313,MPWR,0.028910382377445674
314,ED,0.07953049191963422
314,MPWR,0.04555581861095712
314,ZTS,0.03560661045360956
314,BR,0.08787941812628389
314,VZ,0.07937847316803465
314,WST,0.04057911662583048
314,MTB,0.004696393127248707
314,PTC,0.08093506837824335
314,ATO,0.026527209745872207
314,OTIS,0.048342954472902426
314,HAS,0.012673328556617125
314,DIS,0.08726797982829383
314,LULU,0.013168291219664204
314,V,0.009077764668376214
314,LYV,0.07716574081616133
314,EIX,0.05526682542617339
314,CRM,0.04119517382475646
314,VLTO,0.07792390222889253
314,LHX,0.04466471780763265
314,DOC,0.05256472099481565
315,ZTS,0.34079193176081696
315,PNR,0.18840821017796838
315,PAYX,0.08397906664750515
315,CPAY,0.13397542756845465
315,SW,0.25284536384525486
316,WST,0.2650774838216493
316,SW,0.36088160196572816
316,META,0.24902852537161885
316,LULU,0.10203528422285084
316,BR,0.022977104618152888
317,D,0.05142301458561125
317,OMC,0.026265519857374423
317,LYB,0.14435797048974522
317,DTE,0.38672036203253557
317,DVN,0.39123313303473356
318,WYNN,0.006963081127629864
318,CMI,0.029464034495465904
318,EIX,0.036805766683042945
318,LYV,0.047225065053714925
318,V,0.03128321063516067
318,AMCR,0.02695223175720867
318,MTB,0.03307046085705647
318,LHX,0.017204451583073894
318,NRG,0.024744269712992706
318,REGN,0.023847839271666303
318,META,0.0060694461916705736
318,WST,0.005480848440085405
318,D,0.0018135595193220075
318,IVZ,0.03993329918691172
318,OMC,0.03854935878731232
318,LYB,0.036293989392211304
318,CPAY,0.043853718408991396
318,ROP,0.0076261238705476455
318,MAA,0.037825824217879445
318,LULU,0.04188060747746585
318,HAS,0.0242732557706148
318,SW,0.02668624488265244
318,CRM,0.006052160454281603
318,ACN,0.026956903227080813
318,ABBV,0.018075962542786192
318,GOOGL,0.007817568985206686
318,VZ,0.029202576928882288
318,BR,0.025317734362677983
318,VLTO,0.047316731697073094
318,DVN,0.01481994722872291
318,DTE,0.017594063947056735
318,ATO,0.012990831742129769
318,PTC,0.037683816276952144
318,SWKS,0.041739099520451586
318,PNR,0.027884735195717228
318,ZTS,0.01760745461326288
318,MOH,0.005775260030592011
318,OTIS,0.0362958085342865
318,FSLR,0.0333940812707151
318,PAYX,0.00562857611944721
319,MTB,0.021359100255199992
319,IVZ,0.06752844976732082
319,FSLR,0.06519999614486195
319,WST,0.040315003806508314
319,CARR,0.05886274352148607
319,EIX,0.08210563476975553
319,ROP,0.010103512330686017
319,VZ,0.0507567990781276
319,CSCO,0.07441384350666824
319,CPAY,0.013316244141366443
319,LYV,0.014974717349478178
319,ED,0.07002309896850692
319,ACN,0.023963859285510213
319,DVN,0.07334412352111153
319,GEV,0.07683549314997073
319,WYNN,0.06063075178894881
319,SW,0.03372976524269707
319,ZTS,0.0650745164211689
319,CRM,0.020084729780181866
319,LYB,0.07737761717044478
320,AMCR,0.026645063478151355
320,REGN,0.04436869960455914
320,IVZ,0.01845642463017777
320,OTIS,0.012619434383573954
320,SW,0.015512103198785635
320,CPAY,0.01395134106817216
320,WST,0.04467207030399894
320,FSLR,0.0424651883902584
320,CMI,0.015262451746609632
320,LULU,0.00951752573204108
320,PAYX,0.014650680264029804
320,VLTO,0.011923697324631399
320,LYV,0.00209153817062017
320,DIS,0.0332688758042607
320,ATO,0.03933305491919767
320,PNR,0.04683126456979761
320,V,0.029136071762350366
320,SWKS,0.00804985196658879
320,D,0.02570728175633789
320,GOOGL,0.025465311302606302
320,MPWR,0.0347186033243208
320,HAS,0.029010104742002434
320,OMC,0.03346894357673586
320,CTAS,0.03626887439106397
320,CSCO,0.01027267270751047
320,WEC,0.04785594790204277
320,CRM,0.04492104333176911
320,DOC,0.04300354685623188
320,PTC,0.014768300944091785
